Date,High,Low,Open,Close,Volume,Adj Close,Buys,Sells,Traded,EPS,IR,GT
2000-01-03,1.004464030265808,0.9079239964485168,0.9363840222358704,0.9994419813156128,535796800.0,0.8533554077148438,NaN,NaN,NaN,NaN,3.36%,NaN
2000-01-04,0.9877229928970336,0.9034600257873536,0.966517984867096,0.9151790142059326,512377600.0,0.7814090251922607,NaN,NaN,NaN,NaN,3.36%,NaN
2000-01-05,0.9871649742126464,0.919642984867096,0.9263389706611632,0.9285709857940674,778321600.0,0.7928435802459717,NaN,NaN,NaN,NaN,3.36%,NaN
2000-01-06,0.955357015132904,0.8482139706611633,0.9475449919700624,0.8482139706611633,767972800.0,0.7242321372032166,NaN,NaN,NaN,NaN,3.36%,NaN
2000-01-07,0.9017860293388368,0.8526790142059326,0.861607015132904,0.888392984867096,460734400.0,0.7585382461547852,NaN,NaN,NaN,NaN,3.36%,NaN
2000-01-10,0.9129459857940674,0.845982015132904,0.9107139706611632,0.872767984867096,505064000.0,0.7451971173286438,NaN,NaN,NaN,NaN,3.36%,NaN
2000-01-11,0.8872770071029663,0.8080360293388367,0.8565850257873535,0.828125,441548800.0,0.7070797085762024,NaN,NaN,NaN,NaN,3.36%,NaN
2000-01-12,0.8526790142059326,0.7723209857940674,0.8482139706611633,0.7784600257873535,976068800.0,0.664673924446106,NaN,NaN,NaN,NaN,3.36%,NaN
2000-01-13,0.8816959857940674,0.825892984867096,0.8436099886894226,0.8638389706611633,1032684800.0,0.7375731468200684,NaN,NaN,NaN,NaN,3.36%,NaN
2000-01-14,0.9129459857940674,0.8872770071029663,0.892857015132904,0.896763026714325,390376000.0,0.7656848430633545,NaN,NaN,NaN,NaN,3.36%,NaN
2000-01-18,0.9464290142059326,0.896763026714325,0.9017860293388368,0.928013026714325,459177600.0,0.7923668622970581,NaN,NaN,NaN,NaN,3.36%,NaN
2000-01-19,0.970982015132904,0.9229909777641296,0.9430800080299376,0.9514510035514832,597643200.0,0.8123791813850403,NaN,NaN,NaN,NaN,3.36%,NaN
2000-01-20,1.0848209857940674,1.0133930444717407,1.03125,1.0133930444717407,1831132800.0,0.8652672171592712,NaN,NaN,NaN,NaN,3.36%,NaN
2000-01-21,1.020089030265808,0.9838169813156128,1.020089030265808,0.993861973285675,495924800.0,0.8485910892486572,NaN,NaN,NaN,NaN,3.36%,NaN
2000-01-24,1.0066959857940674,0.9386159777641296,0.9681919813156128,0.9486610293388368,440876800.0,0.8099972009658813,NaN,NaN,NaN,NaN,3.36%,NaN
2000-01-25,1.010045051574707,0.9140629768371582,0.9375,1.0022319555282593,497145600.0,0.8557374477386475,NaN,NaN,NaN,NaN,3.36%,NaN
2000-01-26,1.019531011581421,0.9799110293388368,0.982142984867096,0.9838169813156128,367158400.0,0.8400142192840576,NaN,NaN,NaN,NaN,3.36%,NaN
2000-01-27,1.0089290142059326,0.955357015132904,0.9715399742126464,0.982142984867096,340144000.0,0.8385850787162781,NaN,NaN,NaN,NaN,3.36%,NaN
2000-01-28,0.9899550080299376,0.8984379768371582,0.9659600257873536,0.9073659777641296,423348800.0,0.7747381329536438,NaN,NaN,NaN,NaN,3.36%,NaN
2000-01-31,0.9274550080299376,0.84375,0.9017860293388368,0.9263389706611632,701680000.0,0.7909379601478577,NaN,NaN,NaN,NaN,3.36%,NaN
2000-02-01,0.9375,0.892857015132904,0.9285709857940674,0.8950889706611633,318035200.0,0.7642554640769958,NaN,NaN,NaN,NaN,3.36%,NaN
2000-02-02,0.9118300080299376,0.8660709857940674,0.8995540142059326,0.8822540044784546,464195200.0,0.7532965540885925,NaN,NaN,NaN,NaN,3.36%,NaN
2000-02-03,0.9308040142059326,0.8950889706611633,0.8956469893455505,0.9224330186843872,475193600.0,0.7876026630401611,NaN,NaN,NaN,NaN,3.36%,NaN
2000-02-04,0.982142984867096,0.9252229928970336,0.928013026714325,0.9642860293388368,425320000.0,0.8233382701873779,NaN,NaN,NaN,NaN,3.36%,NaN
2000-02-07,1.020089030265808,0.9458709955215454,0.9642860293388368,1.0184149742126465,441067200.0,0.8695552945137024,NaN,NaN,NaN,NaN,3.36%,NaN
2000-02-08,1.036829948425293,0.9933040142059326,1.0178569555282593,1.025670051574707,408643200.0,0.8757500052452087,NaN,NaN,NaN,NaN,3.36%,NaN
2000-02-09,1.0457589626312256,1.003906011581421,1.0189729928970337,1.005579948425293,299364800.0,0.8585962057113647,NaN,NaN,NaN,NaN,3.36%,NaN
2000-02-10,1.0167410373687744,0.982142984867096,1.0078129768371582,1.0133930444717407,302982400.0,0.8652672171592712,NaN,NaN,NaN,NaN,3.36%,NaN
2000-02-11,1.0189729928970337,0.966517984867096,1.0145089626312256,0.970982015132904,212251200.0,0.8290554285049438,NaN,NaN,NaN,NaN,3.36%,NaN
2000-02-14,1.0345979928970337,0.9698659777641296,0.9760040044784546,1.0340399742126465,367539200.0,0.8828964233398438,NaN,NaN,NaN,NaN,3.36%,NaN
2000-02-15,1.0708709955215454,1.0284600257873535,1.0290180444717407,1.0625,485744000.0,0.9071961045265198,NaN,NaN,NaN,NaN,3.36%,NaN
2000-02-16,1.0546879768371582,1.0011160373687744,1.051339030265808,1.0189729928970337,378246400.0,0.8700318336486816,NaN,NaN,NaN,NaN,3.36%,NaN
2000-02-17,1.03125,1.010045051574707,1.0284600257873535,1.025670051574707,289497600.0,0.8757500052452087,NaN,NaN,NaN,NaN,3.36%,NaN
2000-02-18,1.0301339626312256,0.9899550080299376,1.0234379768371582,0.9933040142059326,233441600.0,0.8481147289276123,NaN,NaN,NaN,NaN,3.36%,NaN
2000-02-22,1.0440850257873535,0.9525669813156128,0.9832590222358704,1.0161830186843872,422296000.0,0.8676497340202332,NaN,NaN,NaN,NaN,3.36%,NaN
2000-02-23,1.0625,0.9910709857940674,1.0110210180282593,1.0379459857940674,473099200.0,0.8862314224243164,NaN,NaN,NaN,NaN,3.36%,NaN
2000-02-24,1.0636160373687744,0.997767984867096,1.0474330186843872,1.0285990238189695,376432000.0,0.8782506585121155,NaN,NaN,NaN,NaN,3.36%,NaN
2000-02-25,1.0446430444717407,0.9832590222358704,1.0251120328903198,0.9854909777641296,249144000.0,0.8414435982704163,NaN,NaN,NaN,NaN,3.36%,NaN
2000-02-28,1.026785969734192,0.9676340222358704,0.9832590222358704,1.011160969734192,328328000.0,0.8633615970611572,NaN,NaN,NaN,NaN,3.36%,NaN
2000-02-29,1.046875,1.005022048950195,1.0139509439468384,1.0234379768371582,368961600.0,0.8738439083099365,NaN,NaN,NaN,NaN,3.36%,NaN
2000-03-01,1.1791290044784546,1.058035969734192,1.058593988418579,1.1635040044784546,1077003200.0,0.9934369921684264,NaN,NaN,NaN,NaN,3.36%,NaN
2000-03-02,1.1422990560531616,1.0775669813156128,1.1339290142059326,1.089285969734192,311259200.0,0.930067241191864,NaN,NaN,NaN,NaN,3.36%,NaN
2000-03-03,1.144950032234192,1.0714290142059326,1.114954948425293,1.1428569555282593,323366400.0,0.9758075475692748,NaN,NaN,NaN,NaN,3.36%,NaN
2000-03-06,1.1529020071029663,1.1160709857940674,1.125,1.1222100257873535,210560000.0,0.9581786394119264,NaN,NaN,NaN,NaN,3.36%,NaN
2000-03-07,1.1378350257873535,1.0814729928970337,1.128906011581421,1.0970979928970337,273011200.0,0.9367374181747437,NaN,NaN,NaN,NaN,3.36%,NaN
2000-03-08,1.1065850257873535,1.058593988418579,1.0970979928970337,1.089285969734192,271230400.0,0.930067241191864,NaN,NaN,NaN,NaN,3.36%,NaN
2000-03-09,1.1160709857940674,1.0558040142059326,1.0792410373687744,1.0915180444717407,276718400.0,0.9319729208946228,NaN,NaN,NaN,NaN,3.36%,NaN
2000-03-10,1.1422990560531616,1.0803569555282593,1.0864959955215454,1.1227680444717407,248606400.0,0.9586554169654846,NaN,NaN,NaN,NaN,3.36%,NaN
2000-03-13,1.129464030265808,1.066964030265808,1.0904020071029663,1.083147048950195,303956800.0,0.9248256087303162,NaN,NaN,NaN,NaN,3.36%,NaN
2000-03-14,1.109375,1.0178569555282593,1.0823099613189695,1.020089030265808,428579200.0,0.8709845542907715,NaN,NaN,NaN,NaN,3.36%,NaN
2000-03-15,1.073660969734192,1.0189729928970337,1.0323660373687744,1.0379459857940674,443609600.0,0.8862314224243164,NaN,NaN,NaN,NaN,3.36%,NaN
2000-03-16,1.089285969734192,1.0223209857940674,1.0474330186843872,1.0853790044784546,378100800.0,0.9267313480377196,NaN,NaN,NaN,NaN,3.36%,NaN
2000-03-17,1.1160709857940674,1.068079948425293,1.072545051574707,1.1160709857940674,305043200.0,0.9529368877410888,NaN,NaN,NaN,NaN,3.36%,NaN
2000-03-20,1.1272319555282593,1.0926339626312256,1.1026790142059326,1.098214030265808,204489600.0,0.9376903176307678,NaN,NaN,NaN,NaN,3.36%,NaN
2000-03-21,1.2209819555282593,1.0859379768371582,1.0943080186843872,1.2047990560531616,524328000.0,1.028695821762085,NaN,NaN,NaN,NaN,3.36%,NaN
2000-03-22,1.2890629768371582,1.1746649742126465,1.1855469942092896,1.2873879671096802,567996800.0,1.0992127656936646,NaN,NaN,NaN,NaN,3.36%,NaN
2000-03-23,1.3426339626312256,1.25,1.2678569555282593,1.261718988418579,562564800.0,1.0772957801818848,NaN,NaN,NaN,NaN,3.36%,NaN
2000-03-24,1.285156011581421,1.2098209857940674,1.2717629671096802,1.238281011581421,446913600.0,1.0572835206985474,NaN,NaN,NaN,NaN,3.36%,NaN
2000-03-27,1.292410969734192,1.2220979928970337,1.228795051574707,1.246093988418579,279182400.0,1.0639545917510986,NaN,NaN,NaN,NaN,3.36%,NaN
2000-03-28,1.2678569555282593,1.224329948425293,1.2254459857940674,1.2421879768371582,202966400.0,1.0606200695037842,NaN,NaN,NaN,NaN,3.36%,NaN
2000-03-29,1.244977951049805,1.1948939561843872,1.244420051574707,1.213727951049805,239836800.0,1.0363198518753052,NaN,NaN,NaN,NaN,3.36%,NaN
2000-03-30,1.229352951049805,1.119977951049805,1.192522048950195,1.1227680444717407,414400000.0,0.9586554169654846,NaN,NaN,NaN,NaN,3.36%,NaN
2000-03-31,1.2254459857940674,1.125,1.1378350257873535,1.2126120328903198,404633600.0,1.0353668928146362,NaN,NaN,NaN,NaN,3.36%,NaN
2000-04-03,1.245535969734192,1.1556919813156128,1.2098209857940674,1.1902899742126465,328563200.0,1.0163075923919678,NaN,NaN,NaN,NaN,3.36%,NaN
2000-04-04,1.1875,1.042410969734192,1.1841520071029663,1.136718988418579,660329600.0,0.9705670475959778,NaN,NaN,NaN,NaN,3.36%,NaN
2000-04-05,1.1863839626312256,1.1071430444717407,1.1291849613189695,1.1640629768371582,457665600.0,0.9939143657684326,NaN,NaN,NaN,NaN,3.36%,NaN
2000-04-06,1.2008930444717407,1.1004459857940674,1.166295051574707,1.1177459955215454,259627200.0,0.9543671011924744,NaN,NaN,NaN,NaN,3.36%,NaN
2000-04-07,1.177454948425293,1.120535969734192,1.136160969734192,1.176339030265808,242435200.0,1.0043957233428955,NaN,NaN,NaN,NaN,3.36%,NaN
2000-04-10,1.1852680444717407,1.113839030265808,1.175781011581421,1.1160709857940674,212262400.0,0.9529368877410888,NaN,NaN,NaN,NaN,3.36%,NaN
2000-04-11,1.114954948425293,1.0541290044784546,1.1026790142059326,1.066406011581421,541822400.0,0.9105315804481506,NaN,NaN,NaN,NaN,3.36%,NaN
2000-04-12,1.0625,0.9363840222358704,1.0625,0.9754459857940674,941136000.0,0.8328669667243958,NaN,NaN,NaN,NaN,3.36%,NaN
2000-04-13,1.0714290142059326,0.96875,0.9955360293388368,1.0161830186843872,529827200.0,0.8676497340202332,NaN,NaN,NaN,NaN,3.36%,NaN
2000-04-14,1.0535709857940674,0.9732139706611632,0.9760040044784546,0.9988840222358704,667620800.0,0.852878987789154,NaN,NaN,NaN,NaN,3.36%,NaN
2000-04-17,1.1065850257873535,0.9737719893455504,0.9776790142059326,1.1060270071029663,409561600.0,0.9443615078926086,NaN,NaN,NaN,NaN,3.36%,NaN
2000-04-18,1.1328129768371582,1.0658479928970337,1.1026790142059326,1.1328129768371582,390924800.0,0.9672317504882812,NaN,NaN,NaN,NaN,3.36%,NaN
2000-04-19,1.1629459857940674,1.0691959857940674,1.1266740560531616,1.0814729928970337,520150400.0,0.9233960509300232,NaN,NaN,NaN,NaN,3.36%,NaN
2000-04-20,1.113839030265808,1.0452009439468384,1.104352951049805,1.0613839626312256,722120000.0,0.9062435030937196,NaN,NaN,NaN,NaN,3.36%,NaN
2000-04-24,1.0758930444717407,1.0245540142059326,1.026785969734192,1.0758930444717407,443620800.0,0.9186317920684814,NaN,NaN,NaN,NaN,3.36%,NaN
2000-04-25,1.1495540142059326,1.089843988418579,1.0904020071029663,1.145647048950195,391641600.0,0.9781901240348816,NaN,NaN,NaN,NaN,3.36%,NaN
2000-04-26,1.1428569555282593,1.0714290142059326,1.130579948425293,1.083147048950195,366912000.0,0.9248256087303162,NaN,NaN,NaN,NaN,3.36%,NaN
2000-04-27,1.1339290142059326,1.040876030921936,1.0463169813156128,1.1316959857940674,326603200.0,0.9662782549858092,NaN,NaN,NaN,NaN,3.36%,NaN
2000-04-28,1.1383930444717407,1.083147048950195,1.135045051574707,1.1077009439468384,249580800.0,0.9457902908325196,NaN,NaN,NaN,NaN,3.36%,NaN
2000-05-01,1.1171879768371582,1.088170051574707,1.114954948425293,1.1099330186843872,226195200.0,0.9476962685585022,NaN,NaN,NaN,NaN,3.36%,NaN
2000-05-02,1.1272319555282593,1.0491069555282593,1.1004459857940674,1.052454948425293,236432000.0,0.898619532585144,NaN,NaN,NaN,NaN,3.36%,NaN
2000-05-03,1.082589030265808,0.9966520071029664,1.0619419813156128,1.027343988418579,489798400.0,0.8771792054176331,NaN,NaN,NaN,NaN,3.36%,NaN
2000-05-04,1.0290180444717407,0.9871649742126464,1.0279020071029663,0.9882810115814208,399515200.0,0.8438259363174438,NaN,NaN,NaN,NaN,3.36%,NaN
2000-05-05,1.0245540142059326,0.9885600209236144,0.9893969893455504,1.010045051574707,284076800.0,0.8624085783958435,NaN,NaN,NaN,NaN,3.36%,NaN
2000-05-08,1.0150669813156128,0.982142984867096,1.000836968421936,0.9832590222358704,184900800.0,0.8395379185676575,NaN,NaN,NaN,NaN,3.36%,NaN
2000-05-09,0.9933040142059326,0.9363840222358704,0.9849330186843872,0.9414060115814208,327140800.0,0.8038025498390198,NaN,NaN,NaN,NaN,3.36%,NaN
2000-05-10,0.9375,0.8816959857940674,0.9291290044784546,0.8867189884185791,535091200.0,0.7571091055870056,NaN,NaN,NaN,NaN,3.36%,NaN
2000-05-11,0.9308040142059326,0.8839290142059326,0.9051340222358704,0.9179689884185792,499744000.0,0.783791184425354,NaN,NaN,NaN,NaN,3.36%,NaN
2000-05-12,0.986607015132904,0.9354069828987122,0.9464290142059326,0.9609379768371582,306913600.0,0.8204794526100159,NaN,NaN,NaN,NaN,3.36%,NaN
2000-05-15,0.9648439884185792,0.8939729928970337,0.9648439884185792,0.9017860293388368,678932800.0,0.7699737548828125,NaN,NaN,NaN,NaN,3.36%,NaN
2000-05-16,0.9737719893455504,0.9174110293388368,0.9331750273704528,0.943638026714325,440451200.0,0.8057082891464233,NaN,NaN,NaN,NaN,3.36%,NaN
2000-05-17,0.9257810115814208,0.8962050080299377,0.9252229928970336,0.9051340222358704,398092800.0,0.7728325128555298,NaN,NaN,NaN,NaN,3.36%,NaN
2000-05-18,0.9369419813156128,0.8984379768371582,0.919642984867096,0.8995540142059326,373777600.0,0.7680679559707642,NaN,NaN,NaN,NaN,3.36%,NaN
2000-05-19,0.8861610293388367,0.8337050080299377,0.8861610293388367,0.8392860293388367,740667200.0,0.7166091203689575,NaN,NaN,NaN,NaN,3.36%,NaN
2000-05-22,0.8370540142059326,0.767857015132904,0.8370540142059326,0.803013026714325,755507200.0,0.6856381893157959,NaN,NaN,NaN,NaN,3.36%,NaN
2000-05-23,0.8337050080299377,0.7645090222358704,0.8080360293388367,0.7661830186843872,517585600.0,0.6541914343833923,NaN,NaN,NaN,NaN,3.36%,NaN
2000-05-24,0.8013389706611633,0.7410709857940674,0.7695310115814209,0.7829239964485168,678462400.0,0.6684855818748474,NaN,NaN,NaN,NaN,3.36%,NaN
2000-05-25,0.8272879719734192,0.767857015132904,0.7901790142059326,0.7791569828987122,406750400.0,0.6652690172195435,NaN,NaN,NaN,NaN,3.36%,NaN
2000-05-26,0.8024550080299377,0.7611610293388367,0.7857139706611633,0.7712050080299377,181148800.0,0.6584795117378235,NaN,NaN,NaN,NaN,3.36%,NaN
2000-05-30,0.7868300080299377,0.7299110293388367,0.7823659777641296,0.7818080186843872,713059200.0,0.6675325036048889,NaN,NaN,NaN,NaN,3.36%,NaN
2000-05-31,0.814732015132904,0.7483260035514832,0.7756699919700623,0.75,433507200.0,0.6403738260269165,NaN,NaN,NaN,NaN,3.36%,NaN
2000-06-01,0.7996649742126465,0.7176340222358704,0.7299110293388367,0.7957590222358704,903840000.0,0.6794443130493164,NaN,NaN,NaN,NaN,3.36%,NaN
2000-06-02,0.890625,0.794642984867096,0.8370540142059326,0.8264510035514832,792848000.0,0.705650269985199,NaN,NaN,NaN,NaN,3.36%,NaN
2000-06-05,0.8504459857940674,0.8007810115814209,0.8331469893455505,0.8152899742126465,323668800.0,0.6961207389831543,NaN,NaN,NaN,NaN,3.36%,NaN
2000-06-06,0.8638389706611633,0.806361973285675,0.821150004863739,0.8292409777641296,525481600.0,0.7080325484275818,NaN,NaN,NaN,NaN,3.36%,NaN
2000-06-07,0.8660709857940674,0.8180800080299377,0.8359379768371582,0.8621649742126465,337019200.0,0.736143946647644,NaN,NaN,NaN,NaN,3.36%,NaN
2000-06-08,0.8794639706611633,0.8314729928970337,0.8716520071029663,0.8465399742126465,238526400.0,0.7228030562400818,NaN,NaN,NaN,NaN,3.36%,NaN
2000-06-09,0.8744419813156128,0.8426340222358704,0.8638389706611633,0.8549110293388367,252358400.0,0.7299503684043884,NaN,NaN,NaN,NaN,3.36%,NaN
2000-06-12,0.8610489964485168,0.8113840222358704,0.8604909777641296,0.8141739964485168,290337600.0,0.6951677799224854,NaN,NaN,NaN,NaN,3.36%,NaN
2000-06-13,0.8454239964485168,0.787388026714325,0.8141739964485168,0.84375,351456000.0,0.7204206585884094,NaN,NaN,NaN,NaN,3.36%,NaN
2000-06-14,0.859375,0.8046879768371582,0.8454239964485168,0.8074780106544495,277446400.0,0.6894503831863403,NaN,NaN,NaN,NaN,3.36%,NaN
2000-06-15,0.8337050080299377,0.794642984867096,0.814732015132904,0.8247770071029663,248572800.0,0.7042210102081299,NaN,NaN,NaN,NaN,3.36%,NaN
2000-06-16,0.8370540142059326,0.7952010035514832,0.8348209857940674,0.8141739964485168,303564800.0,0.6951677799224854,NaN,NaN,NaN,NaN,3.36%,NaN
2000-06-19,0.8738840222358704,0.8018969893455505,0.8085939884185791,0.8627229928970337,394004800.0,0.7366203665733337,NaN,NaN,NaN,NaN,3.36%,NaN
2000-06-20,0.928013026714325,0.8783479928970337,0.8794639706611633,0.904017984867096,501390400.0,0.7718793749809265,NaN,NaN,NaN,NaN,3.36%,NaN
2000-06-21,1.0167410373687744,0.8984379768371582,0.9017860293388368,0.9933040142059326,490000000.0,0.8481147289276123,NaN,NaN,NaN,NaN,3.36%,NaN
2000-06-22,1.0290180444717407,0.9564729928970336,0.9955360293388368,0.9598209857940674,467712000.0,0.8195255994796753,NaN,NaN,NaN,NaN,3.36%,NaN
2000-06-23,0.9754459857940674,0.9073659777641296,0.9603790044784546,0.9229909777641296,204965600.0,0.7880792021751404,NaN,NaN,NaN,NaN,3.36%,NaN
2000-06-26,0.9776790142059326,0.9308040142059326,0.9375,0.966517984867096,185354400.0,0.8252439498901367,NaN,NaN,NaN,NaN,3.36%,NaN
2000-06-27,0.9910709857940674,0.921875,0.9603790044784546,0.924107015132904,203470400.0,0.7890322208404541,NaN,NaN,NaN,NaN,3.36%,NaN
2000-06-28,0.9888389706611632,0.919642984867096,0.9520090222358704,0.9720979928970336,286428800.0,0.8300080895423889,NaN,NaN,NaN,NaN,3.36%,NaN
2000-06-29,0.9631699919700624,0.9118300080299376,0.9475449919700624,0.9151790142059326,203660800.0,0.7814090251922607,NaN,NaN,NaN,NaN,3.36%,NaN
2000-06-30,0.9810270071029664,0.9229909777641296,0.9430800080299376,0.935267984867096,323097600.0,0.7985615730285645,NaN,NaN,NaN,NaN,3.36%,NaN
2000-07-03,0.9698659777641296,0.9308040142059326,0.9308040142059326,0.9520090222358704,70828800.0,0.8128556609153748,NaN,NaN,NaN,NaN,3.36%,NaN
